,ID,genre,positive,negative,anger,disgust,fear,sadness,anticipation,joy,surprise,trust
77,406,Sea and Adventure,0.07607000519840529,0.08508057529024343,0.03725524172587073,0.011089932420724312,0.04921157511696413,0.036388840755501646,0.05025125628140704,0.026511869693294058,0.03223011609773003,0.050424536475480855
78,384,Sea and Adventure,0.10170197985411883,0.12365404654394357,0.04716915595692914,0.01924279263633209,0.058492532129211024,0.07196943383119164,0.059951372004167586,0.04828065300451509,0.0341090656477942,0.06210489753386537
79,372,Literary,0.09111268269684074,0.07802923149457772,0.028642149929278552,0.01119754832626119,0.033003300330032896,0.03536067892503524,0.048444130127298264,0.03665723715228653,0.04372937293729357,0.06577086280056552
80,121,Detective and Mystery,0.083398722116354,0.11697119157045077,0.04646340096401716,0.020961775585696573,0.06294137428539354,0.0658558457572016,0.05049882300190525,0.048032731756529196,0.06036318798340948,0.054534245039793344
81,194,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
82,386,Sea and Adventure,0.08720132823215349,0.1246661372987848,0.037609182126615,0.01790225943838886,0.05977044683462022,0.0802714213527766,0.05652205298491261,0.051613368945354454,0.04930339998556238,0.058759835414711185
83,310,Love and Romance,0.07929554017348603,0.07780601068956419,0.030842022255322753,0.015421011127661385,0.03460965565583093,0.0386401472005606,0.042758258126697445,0.03767633400508177,0.0381144309121176,0.04836589853675612
84,217,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
85,172,Love and Romance,0.09212549108922065,0.07754939361156989,0.032568467801628344,0.013551215623754564,0.04110914991744038,0.03655411945567396,0.054888117064283794,0.04725844104082504,0.0456641803792068,0.0612082218299847
86,309,Love and Romance,0.09859577732564224,0.07241252793435764,0.02938527734231702,0.015376405056535642,0.03879123444848374,0.03762382842466874,0.05046529468663368,0.05166605516827196,0.04716320336212841,0.0646075848037072
87,265,Ghost and Horror,0.09782960803369009,0.10009718172983523,0.04437965662455473,0.025267249757045723,0.051506316812439445,0.057013281503077634,0.05668934240362833,0.045351473922902646,0.03919663103336585,0.057013281503077634
88,268,Ghost and Horror,0.10361810949043472,0.07937109301003999,0.030687630232998597,0.01420723621898089,0.03864368251562783,0.04034855086190552,0.06042811138473168,0.03750710361810937,0.04243227884068937,0.07293047925743514
89,101,Detective and Mystery,0.07553041018387607,0.0957567185289966,0.03550212164073545,0.015558698727015588,0.04285714285714291,0.05219236209335239,0.048090523338048224,0.024328147100424274,0.04031117397454033,0.05756718528995784
90,257,Ghost and Horror,0.10786336542870437,0.10178817056396311,0.046538285190279444,0.02143512150389728,0.0507794589637778,0.04860155891792729,0.05547913801008679,0.04894543787253527,0.04275561668959172,0.07095369096744616
91,169,Humorous and Wit and Satire,0.08254771211772853,0.08013336399172244,0.03092664980455258,0.015750747298229496,0.03483559438951459,0.037020004598758066,0.05173603127155621,0.0351805012646583,0.042653483559438606,0.059783858358242695
92,127,Detective and Mystery,0.0785893679363736,0.0955420678107975,0.04489326077856805,0.02134784428631229,0.054206781079949085,0.04918375889493459,0.0402888237756381,0.029091670154876556,0.03955629970699015,0.05253244035161092
93,158,Western Stories,0.06176932472517979,0.11411621008549858,0.050776478799511984,0.022160181469202497,0.06368871052172487,0.05295759902285877,0.04519281102774421,0.027133135578432974,0.045454545454545824,0.03821322631303449
94,131,Detective and Mystery,0.06922535918818364,0.09514719180146537,0.034863860142670636,0.01497036069526781,0.040590776650256136,0.04661910981613561,0.03586858233698388,0.019793027227971556,0.04028935999196216,0.04973374861850667
95,365,Literary,0.09060154350354022,0.09905909715614569,0.04535363146209979,0.020509567607569574,0.0556084152658846,0.047045142192620994,0.05359974627339067,0.036261761285548304,0.04366212073157858,0.06734327095887516
96,155,Western Stories,0.11098232396407234,0.11982034192988014,0.04650825847580387,0.01543031005505647,0.0742538394668219,0.059040857722398976,0.07649956534337962,0.04194436395247733,0.05411474934801477,0.07352941176470651
97,338,Literary,0.07738607050730864,0.08512467755803946,0.03353396388650045,0.01461736887360275,0.03869303525365437,0.03525365434221842,0.04385210662080829,0.03869303525365437,0.049871023215821195,0.0558899398108341
98,105,Detective and Mystery,0.08955223880597013,0.126865671641791,0.022388059701492536,0.0,0.05223880597014925,0.05223880597014925,0.08208955223880596,0.022388059701492536,0.04477611940298507,0.08955223880597013
99,279,Humorous and Wit and Satire,0.0749974245389928,0.10404862470382403,0.045431132172658616,0.01710106108993503,0.049448851344390324,0.0429586896054391,0.04728546409807325,0.03430514062017081,0.043370763366642355,0.052539404553414715
100,181,Humorous and Wit and Satire,0.0749974245389928,0.10404862470382403,0.045431132172658616,0.01710106108993503,0.049448851344390324,0.0429586896054391,0.04728546409807325,0.03430514062017081,0.043370763366642355,0.052539404553414715
101,314,Love and Romance,0.09512087912088026,0.09617582417582533,0.031999999999999765,0.014857142857142881,0.04272527472527472,0.05274725274725296,0.04835164835164847,0.0575824175824179,0.047120879120879214,0.05274725274725296
102,187,Western Stories,0.07616892911010534,0.10105580693815955,0.05002513826043223,0.0165912518853695,0.057063851181498065,0.05052790346907979,0.04298642533936639,0.031925590749120075,0.03946706887883347,0.057315233785821845
103,291,Humorous and Wit and Satire,0.07420574459680422,0.10970035551040792,0.04576491168669886,0.022910670955363692,0.05310084081033715,0.05355228260256104,0.051182213193385596,0.03397099486484962,0.04740138818351048,0.0455956210146149
104,367,Literary,0.11708967851099968,0.0933164128595611,0.046108291032149286,0.02157360406091375,0.05397631133671792,0.04593908629441663,0.06505922165820707,0.049153976311337146,0.03536379018612545,0.07563451776649825
105,177,Love and Romance,0.07585785561551746,0.07626514611546654,0.02840851237144885,0.011404133998574479,0.044801954994399595,0.03604520924549423,0.04877303736890319,0.03981264637002328,0.04734752061908139,0.0516240708685468
106,132,Detective and Mystery,0.0841940907999042,0.09031948114340671,0.03675234206101368,0.013692049003122724,0.06413644006725872,0.045279846264712764,0.05128513091520508,0.027143886620225863,0.04323804948354538,0.053567139082392155
107,104,Detective and Mystery,0.07655933348344894,0.08991968775801158,0.03527733993845201,0.015762215717180734,0.04308338962696052,0.04075658635442433,0.052015311866696216,0.029047511821661563,0.042708098776551455,0.06447496810027711
108,370,Literary,0.09210765593744383,0.08619749045280997,0.03391525731951266,0.01427532278596103,0.04946353882524054,0.048463356973994884,0.059192580469175526,0.0407346790325512,0.03891616657574092,0.056828514275322164
109,204,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
110,253,Ghost and Horror,0.10361810949043472,0.07937109301003999,0.030687630232998597,0.01420723621898089,0.03864368251562783,0.04034855086190552,0.06042811138473168,0.03750710361810937,0.04243227884068937,0.07293047925743514
111,182,Western Stories,0.07090997095837338,0.106001936108423,0.04561955469506273,0.018393030009680598,0.04973378509196486,0.04803969022265222,0.049007744433688015,0.026984511132623533,0.04017424975798638,0.046708615682478
112,236,Christmas Stories,0.10059612518628908,0.08569299552906107,0.04023845007451563,0.017883755588673615,0.043219076005961234,0.05588673621460504,0.05514157973174364,0.05812220566318924,0.04172876304023843,0.06482861400894185
113,123,Detective and Mystery,0.05981524249422595,0.12609699769052987,0.049884526558891217,0.01801385681293304,0.07066974595842904,0.04734411085450326,0.05450346420323295,0.024480369515011566,0.05519630484988421,0.04110854503464192
114,352,Literary,0.12355965254387685,0.10317319624180238,0.04538202446374778,0.020563729835135592,0.06559120723276074,0.05850026591030005,0.06062754830703826,0.060982095373161294,0.047686580393547506,0.07463215741889812
115,196,Allegories,0.10836594911937247,0.07729941291585085,0.031066536203522503,0.017367906066536203,0.039383561643835614,0.05332681017612524,0.06824853228962802,0.0511252446183953,0.03840508806262231,0.06629158512720146
116,245,Christmas Stories,0.07370710488158512,0.09859835669405484,0.03407443209279838,0.012566457225712894,0.03939101014983075,0.05340744320927972,0.04809086515224735,0.04229096181730295,0.04204929917834693,0.05389076848719175
117,411,Sea and Adventure,0.07515997673065491,0.08551483420593065,0.040837696335078055,0.017917393833624236,0.0428737638161716,0.035776614310645535,0.04799301919720679,0.03385689354275734,0.0396742292030246,0.051192553810353786
118,145,Ghost and Horror,0.09782960803369009,0.10009718172983523,0.04437965662455473,0.025267249757045723,0.051506316812439445,0.057013281503077634,0.05668934240362833,0.045351473922902646,0.03919663103336585,0.057013281503077634
119,399,Sea and Adventure,0.1156305960603761,0.11217702737273208,0.03939626502941932,0.014198004604758318,0.06574571501662921,0.05596060373497117,0.0775134305448977,0.0443207981580969,0.05314658480429827,0.07968789971859949
120,242,Christmas Stories,0.08253521126760602,0.08957746478873284,0.039718309859154956,0.02281690140845069,0.03549295774647886,0.047605633802816995,0.05098591549295787,0.03887323943661974,0.04507042253521134,0.055492957746479034
121,189,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
122,312,Love and Romance,0.08624094799209972,0.08671118216871967,0.036302078435060524,0.017868898711558296,0.03874729615348429,0.046553183485375536,0.05304241512273091,0.04721151133264347,0.04758769867393944,0.05802689739490243
123,220,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
124,289,Humorous and Wit and Satire,0.09238914626075453,0.08735936465916591,0.03573792190602232,0.017736598279285264,0.039774983454665395,0.047584381204499544,0.04672402382528053,0.04798146922567755,0.04698874917273253,0.05982792852415478
125,308,Love and Romance,0.08778173190984681,0.08159633960345765,0.03414675478732394,0.014234875444839876,0.040755804100999486,0.03753601084561909,0.051177766480257084,0.04575495678698484,0.04134892391120114,0.05998983223182448
126,229,Christmas Stories,0.08287795992714032,0.10564663023679438,0.04007285974499086,0.021857923497267756,0.03916211293260471,0.06466302367941708,0.04098360655737702,0.043715846994535484,0.035519125683060086,0.04462659380692164
127,331,Western Stories,0.06820434868812318,0.09133566849514348,0.04698962395082905,0.01771198202366001,0.04137201771198185,0.04117374925649313,0.039851959553234964,0.026700152005815995,0.041966823078448026,0.04540347630691925
128,287,Humorous and Wit and Satire,0.09238914626075453,0.08735936465916591,0.03573792190602232,0.017736598279285264,0.039774983454665395,0.047584381204499544,0.04672402382528053,0.04798146922567755,0.04698874917273253,0.05982792852415478
129,247,Christmas Stories,0.07370710488158512,0.09859835669405484,0.03407443209279838,0.012566457225712894,0.03939101014983075,0.05340744320927972,0.04809086515224735,0.04229096181730295,0.04204929917834693,0.05389076848719175
130,122,Detective and Mystery,0.09881591796875,0.08465576171875,0.03619384765625,0.0174560546875,0.04681396484375,0.03729248046875,0.0589599609375,0.0482177734375,0.0460205078125,0.068115234375
131,394,Sea and Adventure,0.08894484607261913,0.09869222646413958,0.040857769474453395,0.02103809601169683,0.05084883437576101,0.049792868166679716,0.05068637803590235,0.04248233287304,0.045731459670213206,0.054504102022580866
132,255,Ghost and Horror,0.09782960803369009,0.10009718172983523,0.04437965662455473,0.025267249757045723,0.051506316812439445,0.057013281503077634,0.05668934240362833,0.045351473922902646,0.03919663103336585,0.057013281503077634
133,404,Sea and Adventure,0.08152633061109468,0.10842016333427093,0.03858068149816926,0.018586313714446603,0.04871867079695821,0.059138270909602414,0.05435088707406319,0.03843987609124164,0.04308645451985324,0.05308363841171457
134,149,Allegories,0.10836594911937247,0.07729941291585085,0.031066536203522503,0.017367906066536203,0.039383561643835614,0.05332681017612524,0.06824853228962802,0.0511252446183953,0.03840508806262231,0.06629158512720146
135,260,Ghost and Horror,0.07323518308795736,0.09701774254435584,0.05039637599093976,0.027935069837674523,0.04322385805964498,0.061910154775386646,0.040203850509626125,0.02472631181577949,0.03624009060022638,0.0526613816534539
136,134,Love and Romance,0.07369734553429431,0.05445057853739566,0.019587083112758037,0.00937759963699619,0.02627996672464617,0.027263102170460247,0.038455721092035884,0.035657566361641975,0.033048476140058465,0.05010209483475648
137,325,Western Stories,0.11016209476308743,0.1139027431421394,0.04569825436408995,0.016645885286783093,0.06677057356608458,0.05548628428927703,0.07587281795511104,0.04463840399002511,0.05442643391521219,0.07543640897755498
138,146,Western Stories,0.09763824884792734,0.11991167434715973,0.0498271889400923,0.02083333333333327,0.06115591397849498,0.05654761904761931,0.04925115207373284,0.03811443932411664,0.04646697388632879,0.06595622119815713
139,234,Christmas Stories,0.08253521126760602,0.08957746478873284,0.039718309859154956,0.02281690140845069,0.03549295774647886,0.047605633802816995,0.05098591549295787,0.03887323943661974,0.04507042253521134,0.055492957746479034
140,335,Western Stories,0.10597201921068838,0.12455627479640444,0.041553560242221795,0.01743579035289206,0.06849029024848578,0.06389642931718519,0.06786385466694479,0.038316976404259795,0.0442681144288996,0.07162246815619074
141,116,Detective and Mystery,0.06826105572206412,0.08190103370236938,0.03724998470854498,0.016331274084041787,0.044100556608967355,0.04061410483821668,0.040981099761453595,0.02935959385895146,0.04128692886415102,0.056027891614167026
142,284,Humorous and Wit and Satire,0.09238914626075453,0.08735936465916591,0.03573792190602232,0.017736598279285264,0.039774983454665395,0.047584381204499544,0.04672402382528053,0.04798146922567755,0.04698874917273253,0.05982792852415478
143,141,Ghost and Horror,0.10361810949043472,0.07937109301003999,0.030687630232998597,0.01420723621898089,0.03864368251562783,0.04034855086190552,0.06042811138473168,0.03750710361810937,0.04243227884068937,0.07293047925743514
144,333,Western Stories,0.09058957912309896,0.115543449608996,0.05781565767507223,0.02170283806343917,0.06853527809507025,0.04533872243212371,0.06405412529654649,0.04041824092786232,0.058342852121957375,0.058167120639662326
145,174,Western Stories,0.11070686070685817,0.11213617463617206,0.04762214137214052,0.017021829521829485,0.06769750519750381,0.052949584199583205,0.07321985446985294,0.04158004158004089,0.04866164241164153,0.07328482328482175
146,135,Love and Romance,0.08351354134486692,0.0915456698589235,0.03665945834620531,0.02255174544331173,0.05323859540726969,0.045721346926165966,0.05128205128205091,0.0421171866954998,0.04417670682730904,0.059211203789516484
147,228,Christmas Stories,0.07370710488158512,0.09859835669405484,0.03407443209279838,0.012566457225712894,0.03939101014983075,0.05340744320927972,0.04809086515224735,0.04229096181730295,0.04204929917834693,0.05389076848719175
148,323,Western Stories,0.11016209476308743,0.1139027431421394,0.04569825436408995,0.016645885286783093,0.06677057356608458,0.05548628428927703,0.07587281795511104,0.04463840399002511,0.05442643391521219,0.07543640897755498
149,235,Christmas Stories,0.10059612518628908,0.08569299552906107,0.04023845007451563,0.017883755588673615,0.043219076005961234,0.05588673621460504,0.05514157973174364,0.05812220566318924,0.04172876304023843,0.06482861400894185
150,117,Detective and Mystery,0.069564009997222,0.09756549106729466,0.044524669073404945,0.018050541516245334,0.05072665000462765,0.04114597796908213,0.042488197722854205,0.02846431546792525,0.046699990743311416,0.04822734425622447
151,115,Detective and Mystery,0.05699588477366286,0.08395061728394972,0.0372427983539096,0.01563786008230447,0.057098765432099075,0.03374485596707829,0.04742798353909487,0.025411522633744885,0.0420781893004117,0.049794238683127816
152,212,Allegories,0.10836594911937247,0.07729941291585085,0.031066536203522503,0.017367906066536203,0.039383561643835614,0.05332681017612524,0.06824853228962802,0.0511252446183953,0.03840508806262231,0.06629158512720146
153,320,Love and Romance,0.08351354134486692,0.0915456698589235,0.03665945834620531,0.02255174544331173,0.05323859540726969,0.045721346926165966,0.05128205128205091,0.0421171866954998,0.04417670682730904,0.059211203789516484
154,405,Sea and Adventure,0.10714778529046844,0.11922174692976852,0.0445011728991304,0.016972540361528985,0.06506140471919387,0.06368152338898815,0.06623430384986874,0.04277632123637342,0.04829584655719576,0.07078791223954763
